Alignment_name	mafft_Q-score	D2_Q-score	D2S_Q-score	D2St_Q-score	mafft_TC-score	D2_TC-score	D2S_TC-score	D2St_TC-score
renamed_headersRV50_BBS50012.fasta	0	0	0	0	0	0	0	0
renamed_headersRV50_BBS50013.fasta	0	0	0	0	0	0	0	0
renamed_headersRV50_BBS50014.fasta	0	0	0	0	0	0	0	0
renamed_headersRV50_BBS50015.fasta	0	0	0	0	0	0	0	0
renamed_headersRV50_BBS50016.fasta	0	0	0	0	0	0	0	0
renamed_headersRV66_kringle_2_ref6.fasta	0.83	0.838	0.838	0.811	0.321	0.351	0.351	0.365
renamed_headersRV60_ank_ref6.fasta	0.0966	0.123	0.15	0.116	0	0	0	0
renamed_headersRV66_sushi_1_ref6.fasta	0.0386	0.102	0.102	0.102	0.0144	0.0701	0.0701	0.0701
renamed_headersRV60_apo_ref6.fasta	null	null	null	null	null	null	null	null
renamed_headersRV66_lrr_ref6.fasta	0.277	0.431	0.431	0.459	0	0	0	0
renamed_headersRV60_dead_ref6.fasta	0.132	0.289	0.289	0.281	0.00277	0.0293	0.0293	0.082
renamed_headersRV60_faa_ref6.fasta	0.566	0.452	0.452	0.475	0.0268	0.0318	0.0318	0.00282
renamed_headersRV66_sh3_ref6.fasta	0.664	0.691	0.691	0.686	0.374	0.375	0.375	0.407
renamed_headersRV60_ion_ref6.fasta	0.152	0.296	0.298	0.293	0	0.00268	0.00268	0.00268
renamed_headersRV65_sh3_2_ref6.fasta	0.445	0.468	0.469	0.469	0.184	0.134	0.134	0.134
renamed_headersRV60_kringle_ref6.fasta	0.768	0.753	0.753	0.765	0.0342	0.00964	0.00964	0.011
renamed_headersRV60_ktn+trk_ref6.fasta	0.318	0.359	0.336	0.34	0.0268	0.0251	0.0251	0.0251
renamed_headersRV66_sushi_2_ref6.fasta	0.306	0.0354	0.0354	0.0376	0	0	0	0
renamed_headersRV60_lrr_ref6.fasta	0.256	0.234	0.21	0.258	0	0.0107	0.0107	0.0107
renamed_headersRV67_lrr_3_ref6.fasta	null	null	null	null	null	null	null	null
renamed_headersRV60_myb_ref6.fasta	null	null	null	null	null	null	null	null
renamed_headersRV67_ank_1_ref6.fasta	0.00936	0.00982	0.00982	0.00982	0	0	0	0
renamed_headersRV60_sh3_ref6.fasta	0.167	0.298	0.291	0.277	0	0.00204	0.00204	0
renamed_headersRV67_ank_2_ref6.fasta	0.0107	0.0298	0.0298	0.0302	0	0	0	0
renamed_headersRV60_sushi_ref6.fasta	null	null	null	null	null	null	null	null
renamed_headersRV70_Nat_ref7.fasta	0.174	0.232	0.232	0.246	0.0131	0.0315	0.0315	0.0315
renamed_headersRV60_t.fasta	0.116	0.123	0.0966	0.15	0	0	0	0
renamed_headersRV67_lrr_1_ref6.fasta	0.216	0.233	0.233	0.147	0	0	0	0
renamed_headersRV60_trk_ref6.fasta	0.246	0.208	0.208	0.182	0.01	0.00762	0.00762	0.00762
renamed_headersRV67_lrr_2_ref6.fasta	null	null	null	null	null	null	null	null
renamed_headersRV60_zf_ref6.fasta	0.0391	0.0567	0.0511	0.0948	0	0.000846	0.000846	0.000846
renamed_headersRV61_dead_ref6.fasta	0.462	0.702	0.702	0.722	0.0127	0.316	0.316	0.331
renamed_headersRV61_sh3_ref6.fasta	0.323	0.3	0.284	0.283	0	0	0	0
renamed_headersRV61_sushi_ref6.fasta	0.0687	0.062	0.062	0.062	0.00476	0.00476	0.00476	0.00476
renamed_headersRV61_zf_ref6.fasta	0.129	0.168	0.168	0.168	0.00306	0.00306	0.00306	0.00306
renamed_headersRV62_dead_ref6.fasta	0.326	0.381	0.381	0.4	0.000857	0.0632	0.0632	0.0126
renamed_headersRV62_sh3_1_ref6.fasta	0.269	0.226	0.226	0.209	0.00323	0.00323	0.00323	0.00323
renamed_headersRV62_sh3_2_ref6.fasta	0.426	0.44	0.44	0.474	0.43	0.421	0.421	0.45
renamed_headersRV62_sushi_ref6.fasta	0.118	0.0635	0.0635	0.055	0	0	0	0
renamed_headersRV62_zf_ref6.fasta	0.343	0.19	0.19	0.303	0.0227	0	0	0
renamed_headersRV63_apo_1_ref6.fasta	0.641	0.332	0.332	0.332	0.773	0.66	0.66	0.66
renamed_headersRV63_apo_2_ref6.fasta	0.254	0.294	0.294	0.339	0.0744	0.0744	0.0744	0.0744
renamed_headersRV63_apo_3_ref6.fasta	0.433	0.427	0.427	0.329	0.528	0.549	0.549	0.528
renamed_headersRV63_kringle_1_ref6.fasta	0.779	0.84	0.84	0.775	0.35	0.388	0.388	0.366
renamed_headersRV63_kringle_2_ref6.fasta	0.864	0.832	0.832	0.831	0.458	0.448	0.448	0.447
renamed_headersRV63_lrr_1_ref6.fasta	0.361	0.692	0.783	0.692	0.525	0.623	0.753	0.623
renamed_headersRV63_lrr_2_ref6.fasta	0.765	0.642	0.642	0.642	0.103	0.5	0.5	0.5
renamed_headersRV63_lrr_3_ref6.fasta	0.842	0.512	0.512	0.513	0.872	0.862	0.862	0.862
renamed_headersRV67_sushi_1_ref6.fasta	0.0818	0.0929	0.0929	0.0955	0.00763	0.00763	0.00763	0.00763
renamed_headersRV63_myb_1_ref6.fasta	0.307	0.35	0.292	0.29	0.0326	0.00575	0.00575	0.00383
renamed_headersRV67_sh3_1_ref6.fasta	0.113	0.279	0.25	0.259	0.00152	0.00304	0.00304	0.00152
renamed_headersRV63_myb_2_ref6.fasta	0.297	0.346	0.35	0.378	0	0	0	0
renamed_headersRV63_sh3_ref6.fasta	0.201	0.336	0.336	0.25	0.306	0.302	0.302	0.302
renamed_headersRV63_sushi_ref6.fasta	0.459	0.425	0.425	0.425	0.322	0.333	0.333	0.333
renamed_headersRV67_sh3_2_ref6.fasta	0.255	0.268	0.268	0.265	0.0379	0.05	0.05	0.0445
renamed_headersRV64_ank_1_ref6.fasta	0.0272	0.0499	0.0504	0.181	0.00411	0.000587	0.000587	0.00264
renamed_headersRV64_ank_2_ref6.fasta	0.268	0.128	0.128	0.128	0	0	0	0
renamed_headersRV64_ank_3_ref6.fasta	0.0643	0.0226	0.0226	0.0281	0	0	0	0
renamed_headersRV64_ank_4_ref6.fasta	0.126	0.135	0.135	0.023	0	0	0	0
renamed_headersRV64_apo_1_ref6.fasta	0.485	0.486	0.486	0.537	0.206	0.601	0.601	0.601
renamed_headersRV64_apo_2_ref6.fasta	0.321	0.284	0.284	0.291	0.0526	0.0526	0.0526	0.0526
renamed_headersRV64_apo_3_ref6.fasta	null	null	null	null	null	null	null	null
renamed_headersRV64_kringle_1_ref6.fasta	0.206	0.166	0.166	0.148	0.0595	0.0501	0.0501	0.0501
renamed_headersRV64_kringle_2_ref6.fasta	0.711	0.77	0.77	0.792	0.225	0.147	0.147	0.224
renamed_headersRV64_lrr_1_ref6.fasta	0.374	0.504	0.504	0.596	0.337	0.174	0.174	0.251
renamed_headersRV64_lrr_2_ref6.fasta	0.313	0.478	0.478	0.478	0	0.069	0.069	0.069
renamed_headersRV67_sushi_2_ref6.fasta	0.139	0.179	0.179	0.179	0.00353	0.00176	0.00176	0.00176
renamed_headersRV64_myb_ref6.fasta	0.261	0.39	0.367	0.367	0	0	0	0
renamed_headersRV64_sh3_1_ref6.fasta	0.228	0.0526	0.0526	0.126	0.00484	0	0	0
renamed_headersRV64_sh3_2_ref6.fasta	0.416	0.45	0.45	0.437	0.13	0.129	0.129	0.129
renamed_headersRV64_trk_ref6.fasta	0.0665	0.0401	0.0401	0.0401	0.0478	0.0468	0.0468	0.0468
renamed_headersRV64_zf_1_ref6.fasta	0.124	0.0624	0.0624	0.0693	0	0	0	0
renamed_headersRV67_zf_2_ref6.fasta	0.00235	0.00512	0.00633	0.0101	0	0	0	0
renamed_headersRV64_zf_2_ref6.fasta	0.501	0.449	0.449	0.397	0.00279	0.00279	0.00279	0.00279
renamed_headersRV67_zf_1_ref6.fasta	0.0458	0.0251	0.0462	0.0716	0	0	0	0
renamed_headersRV65_ank_1_ref6.fasta	0.273	0.376	0.376	0.389	0	0	0	0
renamed_headersRV70_acr_ref7.fasta	0.564	0.593	0.593	0.6	0.0735	0.0356	0.0356	0.0395
renamed_headersRV65_ank_2_ref6.fasta	0.205	0.196	0.258	0.265	0.00524	0.00562	0.00562	0.00562
renamed_headersRV65_apo_1_ref6.fasta	0.25	0.2	0.2	0.199	0.033	0.0198	0.0198	0.0198
renamed_headersRV65_apo_2_ref6.fasta	0.0745	0.0925	0.0925	0.0928	0.0164	0.0765	0.0765	0.0765
renamed_headersRV70_dtd_ref7.fasta	null	null	null	null	null	null	null	null
renamed_headersRV65_dead_ref6.fasta	0.169	0.147	0.173	0.209	0.000539	0	0.00844	0.0131
renamed_headersRV65_faa_1_ref6.fasta	0.413	0.299	0.299	0.395	0.0758	0.015	0.015	0.0495
renamed_headersRV65_faa_2_ref6.fasta	0.799	0.814	0.814	0.814	0.498	0.438	0.438	0.438
renamed_headersRV65_faa_3_ref6.fasta	0.468	0.411	0.41	0.419	0.0526	0.0568	0.0568	0.0568
renamed_headersRV65_sh3_3_ref6.fasta	0.315	0.204	0.204	0.204	0	0	0	0
renamed_headersRV65_kringle_1_ref6.fasta	0.912	0.873	0.873	0.875	0.149	0.0206	0.0206	0.0225
renamed_headersRV65_kringle_2_ref6.fasta	0.86	0.872	0.872	0.901	0.182	0.147	0.146	0.173
renamed_headersRV65_ktn+trk_1_ref6.fasta	0.41	0.411	0.411	0.29	0.0194	0.0923	0.0923	0.0222
renamed_headersRV65_ktn+trk_2_ref6.fasta	0.607	0.648	0.648	0.666	0.186	0.19	0.19	0.181
renamed_headersRV70_ion_ref7.fasta	0.123	0.295	0.299	0.314	0.00733	0.00713	0.00713	0.00774
renamed_headersRV65_lrr_1_ref6.fasta	0.229	0.295	0.29	0.268	0.0113	0	0	0
renamed_headersRV65_lrr_2_ref6.fasta	0.221	0.396	0.396	0.403	0	0.0228	0.0228	0.0304
renamed_headersRV65_myb_1_ref6.fasta	0.0536	0.0464	0.0464	0.0451	0	0	0	0
renamed_headersRV65_myb_2_ref6.fasta	0.154	0.0665	0.0665	0.0784	0.00175	0	0	0
renamed_headersRV65_sh3_1_ref6.fasta	0.102	0.224	0.224	0.191	0.0192	0.0879	0.0879	0.0897
renamed_headersRV70_msl_ref7.fasta	0.751	0.718	0.718	0.687	0.414	0.241	0.241	0.234
renamed_headersRV70_photo_ref7.fasta	0.698	0.641	0.641	0.634	0.218	0.121	0.121	0.104
renamed_headersRV70_ptga_ref7.fasta	0.168	0.261	0.261	0.279	0.0916	0.0954	0.0954	0.111
renamed_headersRV70_seventm_ref7.fasta	0.469	0.471	0.461	0.481	0.00501	0.00462	0.00462	0.00462
renamed_headersRV80_cellulase_1_ref8.fasta	0.623	0.643	0.643	0.643	0.409	0.426	0.426	0.426
renamed_headersRV80_cellulase_2_ref8.fasta	0.659	0.675	0.675	0.675	0.472	0.504	0.504	0.504
renamed_headersRV80_gsh_1_ref8.fasta	0.656	0.649	0.649	0.651	0.321	0.316	0.316	0.317
renamed_headersRV80_gsh_2_ref8.fasta	0.609	0.574	0.574	0.575	0.205	0.169	0.169	0.184
renamed_headersRV80_lectin_1_ref8.fasta	0.624	0.639	0.639	0.639	0.272	0.311	0.311	0.311
renamed_headersRV80_lectin_2_ref8.fasta	0.567	0.588	0.588	0.588	0.271	0.27	0.27	0.27
renamed_headersRV80_ptga_1_ref8.fasta	0.316	0.49	0.49	0.484	0.157	0.341	0.341	0.309
renamed_headersRV80_ptga_2_ref8.fasta	0.343	0.51	0.51	0.564	0.22	0.331	0.331	0.347
renamed_headersRV80_sh3+sh2_1_ref8.fasta	null	null	null	null	null	null	null	null
renamed_headersRV80_sh3+sh2_2_ref8.fasta	null	null	null	null	null	null	null	null
renamed_headers1.fasta	0	0	0	0	0	0	0	0
renamed_headers10.fasta	0.667	0.559	0.559	0.592	0.101	0.0497	0.0497	0.0516
renamed_headers100.fasta	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245
renamed_headers104.fasta	0.909	0.844	0.844	0.844	0.407	0.368	0.368	0.368
renamed_headers104s10.fasta	1	1	1	1	1	1	1	1
renamed_headers104s13.fasta	0.971	0.971	0.971	0.971	0.941	0.941	0.941	0.941
renamed_headers104s14.fasta	1	1	1	1	1	1	1	1
renamed_headers104s16.fasta	0.959	0.959	0.959	0.959	0.941	0.941	0.941	0.941
renamed_headers104s6.fasta	1	1	1	1	1	1	1	1
renamed_headers104s7.fasta	1	1	1	1	1	1	1	1
renamed_headers104s8.fasta	1	1	1	1	1	1	1	1
renamed_headers104t17.fasta	0.911	0.835	0.835	0.835	0.342	0.298	0.298	0.298
renamed_headers104t18.fasta	1	1	1	1	1	1	1	1
renamed_headers106.fasta	0.347	0.347	0.347	0.347	0.125	0.125	0.125	0.125
renamed_headers106t0.fasta	0.928	0.928	0.928	0.928	0.928	0.928	0.928	0.928
renamed_headers108.fasta	0.498	0.498	0.498	0.498	0.338	0.338	0.338	0.338
renamed_headers108t0.fasta	1	1	1	1	1	1	1	1
renamed_headers10s0.fasta	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998
renamed_headers10s10.fasta	0.889	0.882	0.882	0.881	0.626	0.677	0.677	0.671
renamed_headers10s3.fasta	0.965	0.951	0.951	0.951	0.93	0.903	0.903	0.903
renamed_headers10s4.fasta	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775
renamed_headers10s7.fasta	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921
renamed_headers10s8.fasta	0.872	0.789	0.789	0.789	0.814	0.732	0.732	0.732
renamed_headers10t10.fasta	0.685	0.661	0.661	0.661	0.57	0.565	0.565	0.565
renamed_headers10t11.fasta	0.596	0.576	0.576	0.576	0.283	0.354	0.354	0.354
renamed_headers10t13.fasta	0.752	0.73	0.73	0.727	0.267	0.309	0.309	0.309
renamed_headers10t5.fasta	0.967	0.967	0.967	0.967	0.967	0.967	0.967	0.967
renamed_headers10t8.fasta	0.967	0.955	0.955	0.955	0.92	0.897	0.897	0.897
renamed_headers10t9.fasta	0.867	0.867	0.867	0.867	0.803	0.803	0.803	0.803
renamed_headers110.fasta	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385
renamed_headers112.fasta	0.593	0.593	0.593	0.593	0.4	0.4	0.4	0.4
renamed_headers112t0.fasta	1	1	1	1	1	1	1	1
renamed_headers113.fasta	0.502	0.502	0.502	0.502	0.31	0.31	0.31	0.31
renamed_headers113t0.fasta	0.888	0.888	0.888	0.888	0.888	0.888	0.888	0.888
renamed_headers113t1.fasta	1	1	1	1	1	1	1	1
renamed_headers114.fasta	1	1	1	1	1	1	1	1
renamed_headers115.fasta	0.506	0.506	0.506	0.506	0.357	0.357	0.357	0.357
renamed_headers115t0.fasta	1	1	1	1	1	1	1	1
renamed_headers115t1.fasta	0.961	0.961	0.961	0.961	0.961	0.961	0.961	0.961
renamed_headers116.fasta	0.296	0.311	0.311	0.311	0.0407	0.0581	0.0581	0.0581
renamed_headers116t0.fasta	0.882	0.882	0.882	0.882	0.882	0.882	0.882	0.882
renamed_headers116t1.fasta	0.762	0.762	0.762	0.762	0.707	0.707	0.707	0.707
renamed_headers116t2.fasta	0.126	0.126	0.126	0.126	0.126	0.126	0.126	0.126
renamed_headers117.fasta	0.152	0.152	0.152	0.152	0.152	0.152	0.152	0.152
renamed_headers118.fasta	0.88	0.857	0.857	0.857	0.766	0.766	0.766	0.766
renamed_headers118s0.fasta	1	1	1	1	1	1	1	1
renamed_headers118s1.fasta	1	1	1	1	1	1	1	1
renamed_headers119.fasta	0.421	0.421	0.421	0.421	0.177	0.177	0.177	0.177
renamed_headers119t0.fasta	0.991	0.991	0.991	0.991	0.991	0.991	0.991	0.991
renamed_headers12.fasta	null	null	null	null	null	null	null	null
renamed_headers120.fasta	0.768	0.78	0.78	0.78	0.581	0.6	0.6	0.6
renamed_headers120s1.fasta	0.892	0.836	0.836	0.836	0.848	0.758	0.758	0.758
renamed_headers121.fasta	0.39	0.369	0.369	0.369	0.19	0.139	0.139	0.139
renamed_headers121t0.fasta	1	1	1	1	1	1	1	1
renamed_headers122.fasta	1	1	1	1	1	1	1	1
renamed_headers123.fasta	0.0308	0.012	0.012	0.012	0	0	0	0
renamed_headers123s2.fasta	0.0264	0.0655	0.0655	0.0655	0	0	0	0
renamed_headers123t0.fasta	0.0336	0.0336	0.0336	0.0336	0.0336	0.0336	0.0336	0.0336
renamed_headers123t1.fasta	0.0847	0.0847	0.0847	0.0847	0.0847	0.0847	0.0847	0.0847
renamed_headers123t2.fasta	0.177	0.177	0.177	0.177	0.154	0.154	0.154	0.154
renamed_headers126.fasta	0.37	0.37	0.37	0.37	0.0876	0.0876	0.0876	0.0876
renamed_headers126t0.fasta	1	1	1	1	1	1	1	1
renamed_headers127.fasta	0.441	0.441	0.441	0.441	0.194	0.194	0.194	0.194
renamed_headers127t0.fasta	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99
renamed_headers12s103.fasta	0.951	0.948	0.948	0.952	0.811	0.824	0.824	0.824
renamed_headers12s106.fasta	0.934	0.94	0.94	0.934	0.796	0.782	0.782	0.798
renamed_headers12s107.fasta	0.98	0.985	0.985	0.984	0.829	0.814	0.814	0.814
renamed_headers12s108.fasta	null	null	null	null	null	null	null	null
renamed_headers12s112.fasta	null	null	null	null	null	null	null	null
renamed_headers12s114.fasta	0.261	0.261	0.261	0.261	0.261	0.261	0.261	0.261
renamed_headers12s115.fasta	0.0745	0.0745	0.0745	0.0745	0.0745	0.0745	0.0745	0.0745
renamed_headers12s117.fasta	null	null	null	null	null	null	null	null
renamed_headers12s19.fasta	1	1	1	1	1	1	1	1
renamed_headers12s25.fasta	1	1	1	1	1	1	1	1
renamed_headers12s4.fasta	1	1	1	1	1	1	1	1
renamed_headers12s45.fasta	1	1	1	1	1	1	1	1
renamed_headers12s49.fasta	0.973	0.973	0.973	0.973	0.958	0.958	0.958	0.958
renamed_headers12s55.fasta	0.995	0.995	0.995	0.995	0.981	0.981	0.981	0.981
renamed_headers12s57.fasta	0.988	0.988	0.988	0.988	0.97	0.97	0.97	0.97
renamed_headers12s58.fasta	1	1	1	1	1	1	1	1
renamed_headers12s59.fasta	0.977	0.977	0.977	0.975	0.957	0.957	0.957	0.951
renamed_headers12s61.fasta	0.926	0.926	0.926	0.926	0.926	0.926	0.926	0.926
renamed_headers12s64.fasta	0.988	0.988	0.988	0.988	0.977	0.977	0.977	0.977
renamed_headers12s65.fasta	0.961	0.961	0.961	0.961	0.961	0.961	0.961	0.961
renamed_headers12s69.fasta	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.925
renamed_headers12s70.fasta	0.972	0.972	0.972	0.972	0.962	0.962	0.962	0.962
renamed_headers12s71.fasta	0.997	0.997	0.997	0.997	0.992	0.992	0.992	0.992
renamed_headers12s74.fasta	0.984	0.984	0.984	0.984	0.944	0.944	0.944	0.944
renamed_headers12s76.fasta	0.959	0.959	0.959	0.959	0.959	0.959	0.959	0.959
renamed_headers12s77.fasta	null	null	null	null	null	null	null	null
renamed_headers12s79.fasta	1	1	1	1	1	1	1	1
renamed_headers12s80.fasta	null	null	null	null	null	null	null	null
renamed_headers12s81.fasta	1	1	1	1	1	1	1	1
renamed_headers12s82.fasta	0.952	0.952	0.952	0.952	0.929	0.929	0.929	0.929
renamed_headers12s83.fasta	0.978	0.978	0.978	0.978	0.944	0.944	0.944	0.944
renamed_headers12s84.fasta	0.977	0.977	0.977	0.977	0.956	0.956	0.956	0.956
renamed_headers12t107.fasta	null	null	null	null	null	null	null	null
renamed_headers12t108.fasta	null	null	null	null	null	null	null	null
renamed_headers12t109.fasta	0.975	0.978	0.978	0.977	0.817	0.803	0.803	0.803
renamed_headers12t110.fasta	0.941	0.931	0.931	0.932	0.811	0.811	0.811	0.811
renamed_headers12t113.fasta	null	null	null	null	null	null	null	null
renamed_headers12t114.fasta	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225
renamed_headers12t115.fasta	0.21	0.21	0.21	0.21	0.21	0.21	0.21	0.21
renamed_headers12t116.fasta	null	null	null	null	null	null	null	null
renamed_headers12t117.fasta	null	null	null	null	null	null	null	null
renamed_headers12t118.fasta	0.173	0.233	0.233	0.233	0.0667	0.0698	0.0698	0.0698
renamed_headers12t119.fasta	null	null	null	null	null	null	null	null
renamed_headers12t82.fasta	0.995	0.995	0.995	0.995	0.993	0.993	0.993	0.993
renamed_headers13.fasta	0.135	0.135	0.135	0.135	0.135	0.135	0.135	0.135
renamed_headers130.fasta	0.747	0.813	0.813	0.813	0.617	0.582	0.582	0.582
renamed_headers130s0.fasta	1	1	1	1	1	1	1	1
renamed_headers130s1.fasta	1	1	1	1	1	1	1	1
renamed_headers130t2.fasta	0.839	0.839	0.839	0.839	0.759	0.759	0.759	0.759
renamed_headers130t3.fasta	0.833	0.833	0.833	0.833	0.76	0.76	0.76	0.76
renamed_headers132.fasta	0.606	0.698	0.698	0.698	0.342	0.47	0.47	0.47
renamed_headers132s0.fasta	1	1	1	1	1	1	1	1
renamed_headers132t1.fasta	0.686	0.686	0.686	0.686	0.527	0.527	0.527	0.527
renamed_headers133.fasta	0.309	0.205	0.205	0.207	0.149	0.0953	0.0953	0.0953
renamed_headers133t1.fasta	0.372	0.372	0.372	0.372	0.231	0.231	0.231	0.231
renamed_headers134.fasta	0.716	0.607	0.606	0.606	0.384	0.172	0.172	0.172
renamed_headers134s0.fasta	1	1	1	1	1	1	1	1
renamed_headers134s1.fasta	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95
renamed_headers134s4.fasta	0.812	0.788	0.788	0.788	0.567	0.602	0.602	0.602
renamed_headers134t2.fasta	0.923	0.923	0.923	0.923	0.885	0.885	0.885	0.885
renamed_headers134t3.fasta	0.918	0.918	0.918	0.918	0.879	0.879	0.879	0.879
renamed_headers134t4.fasta	0.676	0.633	0.633	0.633	0.407	0.322	0.322	0.322
renamed_headers135.fasta	0.152	0.152	0.152	0.152	0.152	0.152	0.152	0.152
renamed_headers136.fasta	0.784	0.749	0.749	0.776	0.0454	0.199	0.199	0.176
renamed_headers136s14.fasta	1	1	1	1	1	1	1	1
renamed_headers136s15.fasta	0.884	0.884	0.884	0.884	0.884	0.884	0.884	0.884
renamed_headers136s16.fasta	1	1	1	1	1	1	1	1
renamed_headers136s18.fasta	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465
renamed_headers136s19.fasta	0.999	0.999	0.999	0.999	0.998	0.998	0.998	0.998
renamed_headers136s20.fasta	1	1	1	1	1	1	1	1
renamed_headers136s22.fasta	0.968	0.987	0.987	0.987	0.946	0.975	0.975	0.975
renamed_headers136s23.fasta	0.713	0.713	0.713	0.713	0.713	0.713	0.713	0.713
renamed_headers136s24.fasta	0.647	0.647	0.647	0.647	0.647	0.647	0.647	0.647
renamed_headers136s25.fasta	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409
renamed_headers136s31.fasta	0.87	0.854	0.854	0.853	0.462	0.245	0.245	0.207
renamed_headers136s32.fasta	0.376	0.321	0.321	0.321	0.0667	0.0602	0.0602	0.0602
renamed_headers136s8.fasta	1	1	1	1	1	1	1	1
renamed_headers136t15.fasta	0.916	0.916	0.916	0.874	0.869	0.869	0.869	0.847
renamed_headers136t21.fasta	0.999	0.999	0.999	0.999	0.996	0.996	0.996	0.996
renamed_headers136t22.fasta	0	0	0	0	0	0	0	0
renamed_headers136t24.fasta	0.271	0.54	0.54	0.54	0.12	0.411	0.411	0.411
renamed_headers136t25.fasta	0.946	0.952	0.952	0.96	0.815	0.777	0.777	0.822
renamed_headers136t27.fasta	0.399	0.232	0.232	0.232	0.0136	0	0	0
renamed_headers136t29.fasta	0.971	0.973	0.973	0.973	0.82	0.801	0.801	0.801
renamed_headers136t30.fasta	0.734	0.718	0.718	0.616	0.563	0.493	0.493	0.363
renamed_headers137.fasta	0.952	0.952	0.952	0.952	0.836	0.836	0.836	0.836
renamed_headers137s3.fasta	1	1	1	1	1	1	1	1
renamed_headers137t4.fasta	1	1	1	1	1	1	1	1
renamed_headers138.fasta	0.789	0.836	0.836	0.789	0.501	0.613	0.613	0.501
renamed_headers138s0.fasta	1	1	1	1	1	1	1	1
renamed_headers138s1.fasta	1	1	1	1	1	1	1	1
renamed_headers138t2.fasta	1	1	1	1	1	1	1	1
renamed_headers139.fasta	0.654	0.626	0.626	0.626	0.422	0.224	0.224	0.224
renamed_headers139s0.fasta	1	1	1	1	1	1	1	1
renamed_headers139s2.fasta	1	1	1	1	1	1	1	1
renamed_headers139s3.fasta	1	1	1	1	1	1	1	1
renamed_headers139s4.fasta	0.81	0.81	0.81	0.81	0.695	0.695	0.695	0.695
renamed_headers139s6.fasta	0.615	0.598	0.598	0.598	0.215	0.2	0.2	0.2
renamed_headers139t4.fasta	0.305	0.305	0.305	0.305	0.305	0.305	0.305	0.305
renamed_headers139t6.fasta	0.852	0.854	0.854	0.854	0.708	0.711	0.711	0.711
renamed_headers14.fasta	0.136	0.295	0.295	0.295	0	0.232	0.232	0.232
renamed_headers140.fasta	0.532	0.53	0.53	0.593	0.148	0.175	0.175	0.175
renamed_headers140s1.fasta	0.948	0.948	0.948	0.948	0.922	0.922	0.922	0.922
renamed_headers140s4.fasta	0.939	0.939	0.939	0.939	0.939	0.939	0.939	0.939
renamed_headers140s7.fasta	0.891	0.891	0.891	0.891	0.849	0.849	0.849	0.849
renamed_headers140s9.fasta	0.825	0.835	0.835	0.777	0.593	0.588	0.588	0.503
renamed_headers140t1.fasta	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95
renamed_headers140t10.fasta	0.784	0.786	0.786	0.784	0.408	0.421	0.421	0.489
renamed_headers140t11.fasta	0.466	0.404	0.404	0.404	0.366	0.223	0.223	0.223
renamed_headers140t3.fasta	0.877	0.877	0.877	0.877	0.877	0.877	0.877	0.877
renamed_headers140t7.fasta	0.793	0.861	0.861	0.861	0.69	0.809	0.809	0.809
renamed_headers140t8.fasta	0.824	0.824	0.824	0.824	0.678	0.678	0.678	0.678
renamed_headers142.fasta	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
renamed_headers144.fasta	0.649	0.637	0.637	0.637	0.156	0.15	0.15	0.15
renamed_headers144s1.fasta	1	1	1	1	1	1	1	1
renamed_headers144s2.fasta	1	1	1	1	1	1	1	1
renamed_headers145.fasta	0.959	0.959	0.959	0.959	0.939	0.939	0.939	0.939
renamed_headers146.fasta	0.461	0.461	0.461	0.461	0.461	0.461	0.461	0.461
renamed_headers147.fasta	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
renamed_headers14t0.fasta	0.352	0.352	0.352	0.352	0.352	0.352	0.352	0.352
renamed_headers14t1.fasta	0.157	0.667	0.667	0.667	0	0.638	0.638	0.638
renamed_headers150.fasta	0.997	0.997	0.997	0.997	0.995	0.995	0.995	0.995
renamed_headers16.fasta	0.323	0.323	0.323	0.323	0.323	0.323	0.323	0.323
renamed_headers160.fasta	0.996	0.96	0.96	0.96	0.995	0.943	0.943	0.943
renamed_headers160s0.fasta	0.995	0.995	0.995	0.995	0.995	0.995	0.995	0.995
renamed_headers17.fasta	0.874	0.874	0.874	0.874	0.874	0.874	0.874	0.874
renamed_headers181.fasta	0.966	0.966	0.966	0.966	0.966	0.966	0.966	0.966
renamed_headers186.fasta	0.706	0.706	0.706	0.706	0.424	0.424	0.424	0.424
renamed_headers186t1.fasta	0.998	0.998	0.998	0.998	0.997	0.997	0.997	0.997
renamed_headers19.fasta	0.223	0.231	0.231	0.231	0.00962	0.00962	0.00962	0.00962
renamed_headers197.fasta	0.862	0.862	0.862	0.862	0.722	0.722	0.722	0.722
renamed_headers197t0.fasta	0.997	0.997	0.997	0.997	0.997	0.997	0.997	0.997
